id,correct,date,naive_date_confidence,total,naive_total_confidence,text
280,True,2017-07-12 11:50:53,0.6904333333333333,6.56,0.6681333333333334,"City
CRF-CITY LA ROCHELLE 
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*FOZZA POULET CHEVR 2.30€
*PIM\'S FRAMBOISE LU 1.31€
TOMATE JAUNE BQ 250G  2.95€
3 ARTICLE(S) TOTAL A PAYER 6.56€
CB EMV SANS CONTACT EUR 6.56€
0006 003 000142 12/07/2017 11:50:53
MERCI DE VOTRE VISITE
A BIENTOT
"
281,True,2017-06-22 07:42:58,0.6938,6.24,0.6682333333333333,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*CHOCOLATINE X4 + 1 G 2.60€
*GDS SAUC MOUTRD AN 3.64€
2 ARTICLE(S) TOTAL A PAYER 6.24€
CB EMV SANS CONTACT EUR 6.24€
0002 002 000036 22/06/2017 07:42:58
MERCI DE VOTRE VISITE
A BIENTOT
"
284,True,2017-07-10 12:45:51,0.6885,8.2,0.6679666666666666,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*20 FOURCHET 1.11€
*320G  SLD.MANHATTAN 3.74€
*BANANE 0.33€
0.170kg x 1.95€/kg
*CAROTTE RAPE BIO 1.60€
*NECTARINE A CHAIR BL 1.42€
0.365kg x 3.90€/kg
5 ARTICLE(S) TOTAL A PAYER 8.20€
CB EMV SANS CONTACT EUR 8.20€
0004 004 000202 10/07/2017 12:45:51
MERCI DE VOTRE VISITE
A BIENTOT
"
285,True,2017-01-20 12:48:33,0.6864,8.82,0.6679333333333333,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
BANANE 0.45€
0.230kg x 1.95€/kg
CAROTTE RAPE BIO 1.60€
CLEMENTINE 1.49€
0.595kg x 2.50€/kg
COMME CHANTECLERC 1.36€
0.460kg x 2.95€/kg
*RIZ PLT INDIENNE U 3.92€
5 ARTICLE(S) TOTAL A PAYER 8.82€
CARTE BANCAIRE EMV EUR 8.82€
0012 004 000111 20/01/2017 12:48:33
MERCI DE VOTRE VISITE
A BIENTOT
"
287,True,2017-01-24 12:40:03,0.6936,5.42,0.6681666666666666,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*CAROTTE RAPE BIO 1.60€
*SALADE PATE JBON 3.82€
2 ARTICLE(S) TOTAL A PAYER 5.42€
CB EMV SANS CONTACT EUR 5.42€
0101 001 000017 24/01/2017 12:40:03
MERCI DE VOTRE VISITE
A BIENTOT
"
288,True,2017-01-30 12:55:11,0.6982333333333334,7.9,0.6680333333333334,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*350G  PT SALE LENT. 3.34€
*CAROTTE RAPE BIO 1.60€
*CLEMENTINE 1.76€
0.630kg x 2.80€/kg
*EAU CRISTALINE X6 1.20€
4 ARTICLE(S) TOTAL A PAYER 7.90€
CB EMV SANS CONTACT EUR 7.90€
0004 004 000136 30/01/2017 12:55:11
MERCI DE VOTRE VISITE
A BIENTOT
"
289,True,2017-02-08 12:29:14,0.6876666666666668,9.11,0.6679666666666666,"CRF-CHY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*350G  PT SALE LENT. 3.34€
*BANANE 0.40€
0.205kg x 1.95€/kg
*CAR0TTE RAPE BIO 1.60€
*CLEMENTINE 0.99€
0.355kg x 2.80€/kg
*EAU CRISTALINE X6 1.20€
*POMME CHANTECLERC 1.58€
0.535kg x 2.95€/kg
6 ARTICLE(S) TOTAL A PAYER 9.11€
CARTE BANCAIRE EMV EUR 9.11€
0002 003 000086 08/02/2017 12:29:14
MERCI DE VOTRE VISITE
A BIENTOT
"
293,True,2017-06-23 20:58:57,0.6797,52.31,0.6676,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*GUIGNETTE ROUGE 7.95€
*GUIGNETTE VERT 75CL 3x 7.95 23.85€
*LA ROCHELOISE BLONDE 3.95€
*PINEAU BLANC MONR. 8.06€
*T BIERE X4 8.50€
7 ARTICLE(S) TOTAL A PAYER 52.31€
CARTE BANCAIRE EMV EUR 52.31€
Carte : 9135720000218234957
0006 002 000217 23/06/2017 20:58:57
MERCI DE VOTRE VISITE
A BIENTOT
"
295,True,2017-07-13 12:12:39,0.6929,5.15,0.6680333333333334,"CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*320G SLDE ROMA JBN 3.74€
*CRISTALINE 1.5L 0.20€
*NECTARINE A CHAIR JA 0.62€
0.160kg x 3.90€/kg
*PECHE A CHAIR JAUNE 0.59€
0.150kg x 3.90€/kg
4 ARTICLE(S) TOTAL A PAYER 5.15€
CARTE BANCAIRE EMV EUR 5.15€
0002 002 000249 13/07/2017 12:12:39
MERCI DE VOTRE VISITE
A BIENTOT
"
302,True,2017-06-28 12:17:22,0.6896,9.58,0.6680666666666666,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*300G CAROTTES RAPE 1.69€
*MOUSSE AU CHOCOLAT 2x 3.11 6.22€
*TABOULE VOLAILLE 1.70€
4 ARTICLE(S) TOTAL A PAYER 9.58€
CB EMV SANS CONTACT EUR 9.58€
0006 003 000097 28/06/2017 12:17:22
MERCI DE VOTRE VISITE
A BIENTOT"
307,True,2017-02-22 11:58:32,0.6938,4.23,0.6682333333333333,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*320G  SLDE STOCKHOL 4.23€
1 ARTICLE(S) TOTAL A PAYER 4.23€
CB EMV SANS CONTACT EUR 4.23€
0002 004 000608 22/02/2017 11:58:32
MERCI DE VOTRE VISITE
A BIENTOT
"
309,True,2017-06-27 12:09:21,0.7038666666666666,6.06,0.6680666666666666,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
BANANE 0.30€
0.155kg x 1.95€/kg
*CAROT.RAPE/TABOULE 1.95€
*FOZZA CHORIZO POIV 2.30€
SABLES TOUT CHOCO 1.51€
4 ARTICLE(S) TOTAL A PAYER 6.06€
CB EMV SANS CONTACT EUR 6.06€
0004 004 000117 27/06/2017 12:09:21
MERCI DE VOTRE VISITE
A BIENTOT
"
310,True,2017-06-27 12:08:53,0.7041666666666667,7.24,0.6682,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*BUDDHA BOL PATATE 5.50€
*SDW TRI JBN CHEDDA 1.74€
2 ARTICLE(S) TOTAL A PAYER 7.24€
CB EMV SANS CONTACT EUR 7.24€
0004 004 000116 27/06/2017 12:08:53
MERCI DE VOTRE VISITE
A BIENTOT
"
312,True,2017-03-03 11:54:28,0.6904,7.83,0.6681666666666666,"CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*115G GAL.MAIS BIO 0.91€
*CRF SALADE SAUMON 3.32€
*DESS.FRTS POM/PEC/ 1.68€
*VACHE A BOIRE YRT 1.92€
4 ARTICLE(S) TOTAL A PAYER 7.83€
CB EMV SANS CONTACT EUR 7.83€
0002 004 000026 03/03/2017 11:54:28
MERCI DE VOTRE VISITE
A BIENTOT
"
313,True,2017-06-27 11:50:47,0.7054333333333334,5.66,0.668,"CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCR?PTION QTE MONTANT
*DESS.?OMMES SS CRF 0.93€
*PARMENTIER CANARD 4.73€
2 ARTICLE(S) TOTAL A PAYER 5.66€
ESPECES EUR 20.00€
Votre Monnaie -14.34€
0010 003 000048 27/06/2017 11:50:47
MERCI DE VOTRE VISITE
A BIENTOT
"
314,True,2017-06-12 11:52:17,0.6902333333333334,6.92,0.6681333333333334,"C city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*250G  TABOULE FRUIT 3.04€
*25CL INNOCENT AMAN 2.20€
*DESS.FRTS POM/PEC/ 1.68€
3 ARTICLE(S) TOTAL A PAYER 6.92€
CB EMV SANS CONTACT EUR 6.92€
0007 004 000081 12/06/2017 11:52:17
MERCI DE VOTRE VISITE
A BIENTOT
"
315,True,2017-03-01 11:47:32,0.6882666666666666,9.0,0.6681,"CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*4X100GDESS.PANACHE 1.34€
*COUSCOUS CRF 440G  3.26€
*INNOCENT MANG/PASS 2.20 4.40€
4 ARTICLE(S) TOTAL A PAYER 9.00€
CB EMV SANS CONTACT EUR 9.00€
0005 002 000164 01/03/2017 11:47:32
MERCI DE VOTRE VISITE
A BIENTOT
"
317,True,2017-05-15 11:56:29,0.6943,5.99,0.6680333333333334,"City
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*1L ORANGE CRF DISC 1.01€
*DESS.FRTS POM/PEC/ 1.68€
*SALADE SAUMON FUME 3.30€
3 ARTICLE(S) TOTAL A PAYER 5.99€
CB EMV SANS CONTACT EUR 5.99€
Si vous aviez la carte fidélité,
vous auriez cumulé 0.33€ sur
votre compte fidélité Carrefour.
Détails:
Remise produits fid? 0.33€
0004 004 000076 15/05/2017 11:56:29
MERCI DE VOTRE VISITE
A BIENTOT
"
319,True,2017-04-26 12:30:36,0.7060333333333333,6.68,0.6682333333333333,"C city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02,12
DESCRIPTION QTE MONTANT
*DESS POMMES SS CRF 0.93€
*SALADl PLT LIBANAI 3.09€
*WRAP ACON UFS TO 2.66€
3 ARTICLE(S) TOTAL A PAYER 6.68€
CB ENV SANS CONTACT EUR 6.68€
0 04 003 000179 26/04/2017 12:30:36
MERCI DE VOTRE VISITE
A BIENTOT
"
323,True,2017-06-22 11:47:35,0.6938,8.64,0.6681666666666666,"C city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*180G QUINOA BOULG 2.77€
*VACHE A BOIRE VANI 2.07€
*WRAP POULET CURRY 3.80€
3 ARTICLE(S) TOTAL A PAYER 8.64€
CB EMV SANS CONTACT EUR 8.64€
*0?06 003 000012 22/06/2017 11:47:35
MERCI DE VOTRE VISITE
A BIENTOT
"
329,True,2017-05-18 11:58:05,0.6932333333333334,4.94,0.6680666666666666,"City
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*COUSCOUS CRF 440G  3.26€
*DESS.FRTS POM/PEC/ 1.68€
2 ARTICLE(S) TOTAL A PAYER 4.94€
CARTE BANCAIRE EMV EUR 4.94€
Si vous aviez la carte fidélité,
vous auriez cumulé 0.33€ sur
votre compte fidélité Carrefour.
Détails:
Remise produits fid? 0.33€
0010 002 000235 18/05/2017 11:58:05
MERCI DE VOTRE VISITE
A BIENTOT
"
336,True,2017-05-22 15:28:09,0.6932333333333334,4.39,0.6682,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCR?PTION QTE MONTANT
*200G  ? OUMMOUS CRF 1.79€
*CONCOMBRE 1.10€
*PETIT ECOL.CHOC.LT 1.50€
3 ARTICLE(S) TOTAL A PAYER 4.39€
CB EMV SANS CONTACT EUR 4.39€
0?07 003 000104 22/05/2017 15:28:09
MERCI DE VOTRE VISITE
A BIENTOT
"
340,True,2017-06-20 18:41:40,0.6864,11.18,0.668,"City
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*72 LING.BB FRESH 1.96€
*BOULGOUR LENTILLE 3.04€
*CHIFFONNADE JB SEC 2.60€
*NECTARINE A CHAIR JA 1.38€
0.395kg x 3.50€/kg
*TOMATE JAUNE BQ 250G 2.20€
5 ARTICLE(S) TOTAL A PAYER 11.18€
CARTE BANCAIRE EMV EUR 11.18€
0009 002 000212 20/06/2017 18:41:40
MERCI DE VOTRE VISITE
A BIENTOT"
341,True,2017-06-03 09:20:51,0.6858000000000001,14.76,0.6679666666666666,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*1L HOVE BIO NX CRF 6.50€
*500G  SPAGHETTI BIO 1.25€
*75CL SIR.GRENA CRF 1.70€
*MOZZARELLA CRF 0.84€
*PANSEMENT X20 CRF 1.78€
*PIZZA MOZZAR.RISTO 2.69€
6 ARTICLE(S) TOTAL A PAYER 14.76€
CB EMV SANS CONTACT EUR 14.76€
Si vous aviez la carte fidélité,
vous auriez cumulé 0.13€ sur
votre compte fidélité Carrefour.
Détails:
5% produits Carrefou 0.13€
0002 002 000094 03/06/2017 09:20:51
MERCI DE VOTRE VISITE
A BIENTOT
"
345,True,2017-06-08 11:51:54,0.6908666666666666,5.98,0.6681666666666666,"City
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*CAROT.RAP.CRF 300G  0.70€
*MOUSSE AU CHOCOLAT 3.11€
*TABOULE POULET ROT 2.17€
3 ARTICLE(S) TOTAL A PAYER 5.98€
CB EMV SANS CONTACT EUR 5.98€
0001 004 000096 08/06/2017 11:51:54
MERCI DE VOTRE VISITE
A BIENTOT
"
347,True,2017-03-09 16:29:34,0.6938,3.21,0.6681666666666666,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*72 LING.BB FRESH 1.96€
*BAGUETTE 250G 0.84€
*EAU SCE MONTAG.CRF 0.31€
*SAC CAISSE PAPIER 0.10€
4 ARTICLE(S) TOTAL A PAYER 3.21€
CARTE BANCAIRE EMV EUR 3.21€
0006 004 000419 09/03/2017 16:29:34
MERCI DE VOTRE VISITE
A BIENTOT
"
348,True,2017-06-18 10:02:19,0.6812666666666667,22.78,0.6678333333333333,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*16 MINI BLINIS CRF 1.16€
*180G FETA BIO CRF 2.85€
*200G  HOUMMOUS CRF 1.86€
*4X115G  LES 2 VACHE 1.81€
*CHAMPIGNONS BRUNS 25 1.95€
*CONCOMBRE BIO 1.20€
*COOKIE CH0C0/NOUGA 0.81€
*COUSCOUS SEMI COMP 1.58€
*FRUITS ET LEGUMES 2.50€
*LT 1/2E.BI0 CRF 1L 1.05€
*MOZZARELLA BIO CRF 1.17€
*PET 1.25L EAU GAZ 0.57€
*ROQUETTE 125G  CRF 1.77€
*TOMATES GRAPPE COCKT 2.50€
14 ARTICLE(S) TOTAL A PAYER 22.78€
CARTE BANCAIRE EMV EUR 22.78€
0006 004 000065 18/06/2017 10:02:19
MERCI DE VOTRE VISITE
A BIENTOT
"
359,True,2017-05-22 11:58:33,0.7051666666666667,5.16,0.6682,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*320G  SLDE STOCKHOL 4.23€
*DESS.POMMES SS CRF 0.93€
2 ARTICLE(S) TOTAL A PAYER 5.16€
CB EMV SANS CONTACT EUR 5.16€
0006 004 000100 22/05/2017 11:58:33
MERCI DE VOTRE VISITE
A BIENTOT
"
362,True,2017-06-07 11:47:37,0.6908666666666666,7.82,0.6681666666666666,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*150G SDW TR.POLAIR 3.37€
*180G QUINOA BOULG 2.77€
*DESS.FRTS POM/PEC/ 1.68€
3 ARTICLE(S) TOTAL A PAYER 7.82€
CB EMV SANS CONTACT EUR 7.82€
0004  004 000065 07/06/2017 11:47:37
MERCI DE VOTRE VISITE
A BIENTOT

"
363,True,2017-06-22 19:05:30,0.6932333333333334,10.44,0.6681666666666666,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*KINDER SCHOKOBONS 3.43€
*PETIT BATON BERGER 2.61€
*TOMATES COEUR DE PIG 2x 2.20 4.40€
4 ARTICLE(S) TOTAL A PAYER 10.44€
CARTE BANCAIRE EMV EUR 10.44€
0001 004 000537 22/06/2017 19:05:30
MERCI DE VOTRE VISITE
A BIENTOT"
365,True,2017-05-22 14:19:58,0.6936,4.62,0.6681666666666666,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*COLESLAW 1.81€
*SDW.BACON OEUF 1.58€
*X16 CHOCOLAT BN 1.23€
3 ARTICLE(S) TOTAL A PAYER 4.62€
CB EMV SANS CONTACT EUR 4.62€
0006 004 000269 22/05/2017 14:19:58
MERCI DE VOTRE VISITE
A BIENTOT
"
366,True,2017-05-22 11:52:12,0.6932333333333334,8.86,0.668,"City
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*500G  CAROT.RAP.CRF 1.17€
*PARMENTIER DE CABI 4.11€
*SABLE? DES PRES 1.51€
*VACHE A BOIRE VANI 2.07€
4 ARTICLE(S) TOTAL A PAYER 8.86€
ESPECES EUR 10.00€
Votre Monnaie -1.14€
0007 003 000027 22/05/2017 11:52:12
MERCI DE VOTRE VISITE
A BIENTOT
"
367,True,2017-05-25 10:08:04,0.6965333333333333,20.85,0.6674666666666667,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*380G  ?NOCCHI NATUR 1.10€
*4 OEUFS B10 GROS 1.58€
*4X 95?LES 2 VACHE 1.67€
*500G  PAGHETTI BIO 1.25€
*BAGUE?TE 250G 0.84€
* BQ TO?ATE CERISE BIO 1.80€
*BRI0C?E TRANCHEE 1.91€
* CONCO?BRE 0.95€
*EMMEN .RAP.BIO CRF 1.25€
*LT 1/? E.BIO CRF 1L 1.05€
*MOZZA?ELLA CRF 0.84€
*PET 1?25L EAU GAZ 0.57€
*P0IVR?N DOUX BIO 1.95€
*ROQUE?TE 125G CR? 1.77€
*SUCRE BLONVILLIERS 2.32€

15 ARTICLE(S) TOTAL A PAYER 20.85€
CARTE BANCAIRE EMV EUR 20.85€
Si vous aviez la carte fidélité,
vous auriez cumulé 0.10€ sur
votre compte fidélité Carrefour
Details:
5% produits Carrefou 0.10€
0?04 003 000031 25/05/2017 10:08:04
0 04 003 000031 2515/2017
MERCI DE VOTRE VISITE
A BIENTOT
"
369,True,2017-05-30 12:44:42,0.6987666666666666,6.75,0.668,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION  QTE MONTANT
*320G  : LD.MANHATTAN 3.74€
*BANANA 0.30€
0.155kg x 1.95€/kg
*EAU CHISTALINE X6 1.20€
*NECTARINE A CHAIR JA 1.51€
0.335kg x 4.50€/kg
4 ARTICLE(S) TOTAL A PAYER 6.75€
CB EMV SANS CONTACT EUR 6.75€
0003 003 000117 30/05/2017 12:44:42
MERCI DE VOTRE VISITE
A BIENTOT
"
372,True,2017-05-03 11:52:45,0.6908666666666666,8.0,0.6679,"City
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*320G  SAL.MONTMARTR 3.74€
*BANANE 0.29€
0.150kg x 1.95€/kg
*CAROTTE RAPE BIO 1.60€
*ORANGE 0.79€
0.315kg x 2.50€/kg
*POMME CHANTECLERC 1.58€
0.535kg x 2.95€/kg
5 ARTICLE(S) TOTAL A PAYER 8.00€
CB EMV SANS CONTACT EUR 8.00€
0010 004 000086 03/05/2017 11:52:45
MERCI DE VOTRE VISITE
A BIENTOT
"
374,True,2017-05-29 19:14:18,0.6785666666666667,6.02,0.6676,"City
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*AVOCAT 1.50€
*CONCOMBRE 0.95€
*EVIAN NEW 1.5L 0.59€
*PUNAISE COULEUR 1.22€
*YRT VERRE VANILLE 1.76€
5 ARTICLE(S) TOTAL A PAYER 6.02€
ESPECES EUR 7.02€
Votre Monnaie -1.00€
Carte : 9135720000611175773
0005 002 000332 29/05/2017 19:14:18
MERCI DE VOTRE VISITE
A BIENTOT
"
375,True,2017-06-06 11:43:58,0.6908666666666666,4.3,0.6683,"citu
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*CHILI CON CARNE CR 3.37€
*DESS.POMMES SS CRF 0.93€
2 ARTICLE(S) TOTAL A PAYER 4.30€
CARTE BANCAIRE EMV EUR 4.30€
0003 004 000069 06/06/2017 11:43:58
MERCI DE VOTRE VISITE
A BIENTOT
"
382,True,2017-05-05 13:25:44,0.6990666666666666,3.06,0.6682666666666667,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*300G  RINCE VANILL 1.36€
*VACH. UI RIT 12P0R 1.70€
2 A?TICLE(S) TOTAL A PAYER 3.06€
ESPECES EUR 20.00€
Votre Monnaie -16.94€
Si vous aviez la carte fidélité,
vous auriez cumulé 0.20€ sur
votre compte ?idélité Carrefour.
Détails:
Remise pro?its fid? 0.20€
0 09 003 ?????? 05/05/2017 13:25:44
MERCI DE VOTRE VISITE
A BIENTOT
"
384,True,2017-03-30 18:00:58,0.6804,1.68,0.6676666666666667,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*100G  AM/MYRT.LINDT 1.66€
1 ARTICLE(S) TOTAL A PAYER 1.68€
CB EMV SANS CONTACT EUR 1.68€
Carte : 9135720000154805398
0010 002 000317 30/03/2017 18:00:58
MERCI DE VOTRE VISITE
A BIENTOT
"
391,True,2017-05-12 17:11:08,0.6833,11.71,0.6680333333333334,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*75 BDX ROS CAF ML 3.89€
*KINDER SCHOKOBONS 4.87€
*TOMATE JAUNE BQ 250G  2.95€
3 ARTICLE(S) TOTAL A PAYER 11.71€
CB EMV SANS CONTACT EUR 11.71€
0011 004 000436 12/05/2017 17:11:08
MERCI DE VOTRE VISITE
A BIENTOT
"
394,True,2017-04-20 19:16:07,0.6789333333333334,5.79,0.6677333333333333,"CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*OLIVE DENOYAUTEE 2.84€
*TOMAT? JAUNE BQ 250G  2.95€
2 ARTICLE(S) TOTAL A PAYER 5.79€
CARTE BANCAIRE EMV EUR 5.79€
?arte : 9135720000154805398
003 000273 20/04/2017 19:16:07
MERCI DE VOTRE VISITE
A BIENTOT
"
395,True,2017-05-10 18:36:25,0.6757333333333333,6.81,0.6675666666666668,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*350G AUCE PROVENC 1.48€
*CHAMP GNONS BRUNS 25 1.95€
*MOZZA BOULE GALBAN 2x 1.06 2.12€
*PAT.P ZZA CRF 260G 1.26€
5 ARTICLE(S) TOTAL A PAYER 6.81€
CB EMV SANS CONTACT EUR 6.81€
Si vous avez souscrit au programme
fidelité Carrefour, vous cumulez
0.54€ sur votre compte fidélité.
Tarte : 9135720000154805398
Détails:
*50% sur le 2e fid 0.54€
0013 003 000349 10/05/2017 18:36:25
MERCI DE VOTRE VISITE
A BIENTOT
"
397,True,2017-05-04 12:25:45,0.6943,11.11,0.6681,"city
CRF-CITY LA ROCHELLE 
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCR PTION QTE MONTANT
*8XD0S SENSEO CAPP. 2.99€
*GOUTE DORE CACAO 1.22€
*PARME TIER CANARD 4.73€
*SAC C ISSE PAPIER 0.10€
*VACHE A BOIRE VANI 2.07€
5 ATICLE(S) TOTAL A PAYER 11.11€
CB EMV SANS CONTACT EUR 11.11€
0 08 003 000090 04/05/2017 12:25:45
MERCI DE VOTRE VISITE
A BIENTOT
"
398,True,2017-05-02 11:51:51,0.6904333333333333,6.86,0.6681666666666666,"city
CRF-CITY LA ROCHELLE
33 RUE DE LA SCIERIE
17000 LA ROCHELLE
Tel : 05.46.27.02.12
DESCRIPTION QTE MONTANT
*COUSCOUS CRF 440G  3.26€
*SEL DE GUERANDE 1.61€
*VACHE A BOIRE VANI 1.99€
3 ARTICLE(S) TOTAL A PAYER 6.86€
CB EMV SANS CONTACT EUR 6.86€
0003 004 000117 02/05/2017 11:51:51
MERCI DE VOTRE VISITE
A BIENTOT
"
